hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
1000057130,Current,A carefree Sushu moves to Hyderabad with his father and falls for Sneha. Will this new phase turn him into a new responsible man?,Romance,2009,U/A 13+,136,not present,not present,movie
1000099458,Gruha Lakshmi,"Two women are wronged by the same man, who only wants money. However, circumstances make the two women come face to face.",Drama,1967,U/A 13+,134,not present,not present,movie
1000226796,Paris to Pittsburgh,Paris to Pittsburgh brings to life the efforts of individuals who are battling the severe threats of climate change.,Documentary,2017,U/A 13+,76,not present,not present,movie
1000052104,Tango Charlie,"Tarun, a rookie BSF officer, learns patriotism and brotherhood as well as the heavy cost of war from his comrade, Havaldar Mohammed Ali.
This internationally acclaimed anti-war film follows the lives of BSF soldier Tarun Chauhan (Bobby Deol) and stars Sanjay Dutt, Suniel Shetty and Ajay Devgn as armed forces officers involved in military operations across the country.",Action,2005,U/A 16+,131,not present,not present,movie
1000108603,Archana Teacher,"To forget a painful past, Archana chooses to be a teacher in a small village. She meets Sukumaran and decides to marry him. But life is not as smooth-sailing.",Family,1981,U,137,not present,not present,movie
1000058602,Poraali,"Kumaran and Nallavan find work in a petrol bunk in Chennai. While Bharathi falls for Kumaran and his new business also takes off, his past holds dark secrets.",Action,2011,U/A 16+,150,not present,not present,movie
1000102754,Nanna Mathu Sullalla,"Deepak and Kavya throw a party before their wedding. While returning from the party, Kavya runs over a man, which alters her life drastically.",Drama,2009,U/A 7+,112,not present,not present,movie
1000152084,King Soloman,"Ambika Nair and her brother, Mahadevan, are business tycoons. When her life is at risk, Mahadevan hires Soloman, a thief, to act as her heir.",Drama,1996,U/A 13+,147,not present,not present,movie
1000230233,Tum Bin,"To atone for his guilt, Shekhar decides to look after the family of the man he accidentally killed. What happens when falls in love with his fiance?",Drama,2001,U,146,not present,not present,movie
1260019831,Born In China,"From frigid mountains to the heart of the bamboo forest, filmmaker Lu Chuan follows the adventures of three animal families in China.",Documentary,2017,U,76,not present,not present,movie
1000110739,Kattukuthira,"After witnessing the murder of his father by the village goon, young Kochuvava swears revenge. He grows up to be a harsh businessman, hell-bent on retaliation.",Drama,1990,U/A 13+,113,not present,not present,movie
1808058533,Imli Ki Burni,She wears the uniform and packs her school bag. But reality is not what it seems to be. This award winning short movie on child education will make you think.,Drama,2020,U/A 7+,4,not present,not present,movie
1000231064,Richie,"In a quest to unravel the truth behind a certain Christmas eve, journalist Megha comes across multiple perspectives and evidence, leading her to Richie.",Crime,2017,U/A 13+,98,not present,not present,movie
1836050796,2 Sided,A social drama focusing on expressing the internal conflict of a person and the ability to accept his own likes and dislikes.,Drama,2020,U/A 13+,4,not present,not present,movie
1000040310,Iyer The Great,"Soorya gains the power to foretell accidents, bombings and other disasters, till one day he sees his death. Can he change what is written for him?",Thriller,1990,U/A 16+,114,not present,not present,movie
1000094957,Ee Rajeev Gandhi Alla,"A bunch of CCB police officers are expert sharpshooters. However, they fall into trouble when the police department starts opposing their work.",Action,2007,U/A 16+,146,not present,not present,movie
1826062549,Raakh,The life of a young boy changes when he faces death for the first time and realises what it means. Raakh tries to delve into a child's mind in the face of loss.,Drama,2020,U/A 7+,21,not present,not present,movie
1000184343,Namkeen,"Gerulal, a truck driver, rents a room with Jugni, a dancer, and her three daughters. As their bond strengthens, his sudden disappearance baffles them.",Drama,1982,U,126,not present,not present,movie
1000226798,"Zeb's Big Fish: 40,000 Lb. Shark",Zeb Hogan is investing a Whale Shark swarming the shallows. Can Zeb uncover why this dinosaur of deep is surfacing in the shallows?,Animals & Nature,2017,U/A 7+,44,not present,not present,movie
1260017703,National Treasure,"Benjamin Franklin Gates seeks a war chest hidden by the Founding Fathers. But, he must find it before his competitor does and also evade the FBI.",Action,2004,U/A 7+,131,not present,not present,movie
1835048357,WHY NOT - ENGLISH SHORT FILM,A short film that depicts the way humans can easily get addicted to something like cigarettes and have a tough time quitting.,Comedy,2020,U/A 16+,15,not present,not present,movie
1610005730,The Last Rain,"It is only when we see someone who is suffering more than us, do we realise how blessed we are. It's all about embracing happiness.",Drama,2017,U/A 7+,18,not present,not present,movie
1260022699,Earth Live,"Jane Lynch, Phil Keoghan, and Chris Packham take the viewers on a live journey around the world focusing on some of the most spectacular wildlife on the planet.",Animals & Nature,2017,U/A 7+,93,not present,not present,movie
1260009359,The World's Most Famous Tiger,"Machli, the legendary tigress, is threatened by her offsprings and is in jeopardy of losing her reign of her territory in India's Ranthambore National Park.",Animals & Nature,2019,U/A 7+,44,not present,not present,movie
1770015336,Laal Rang,"To make a quick buck, Rajesh joins Shankar in his illegal blood bank business. What happens when the law catches up with the young lad and his mentor?",Crime,2016,U/A 16+,143,not present,not present,movie
1260083553,The King's Man,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",Action,2021,U/A 16+,130,not present,not present,movie
1808034237,Silent,"Ryan has stopped talking. Panicked, his mother calls her elder son Kabir. Will he figure out the issue and make his kid brother speak again?",Drama,2020,U/A 13+,6,not present,not present,movie
1000106323,Bramacharigalu Saar Bramacharigalu,"Shamala Devi lives a celibate life. She forces her niece and nephew to follow suit. However, they decide to give her lessons in love, and everything changes.",Drama,2009,U/A 7+,121,not present,not present,movie
1000105763,Avanandre Avane,"Naveen falls in love with Pallavi. However, circumstances lead her to believe that he is a cheat, and this threatens to destroy their relationship.",Drama,2006,U/A 7+,110,not present,not present,movie
1000105836,Aarbhata,"After Sonia rejects him, Dharani meets Kallaka. However, he tries to hide his past when she begins to get over-possessive of him.",Drama,2010,U/A 13+,124,not present,not present,movie
1000221944,Khiladi Lakshmana,"Lakshmana, a happy-go-lucky guy, has a past, whereas Anjali is on a mission to avenge a personal loss. Will destiny bring their paths together?",Action,2016,U/A 16+,141,not present,not present,movie
1000164494,Vakkalathu Narayanankutty,"Starring Jayaram, Manya, Bobby Kottarakkara, Vakkalathu Narayanankutty is a Malayalam drama directed by TK Rajeev Kumar. Narayanankutty aspires to become a lawyer, but ends up as a clerk in a government office. But whenever he sees injustice, he rises to the occasion and fights for the just cause. Watch the full movie, Vakkalathu Narayanankutty online, only on Hotstar.",Drama,2001,U,144,not present,not present,movie
1000013697,Bol Bachchan,Abbas Ali is forced to hide his real identity when Prithviraj Raghuvanshi offers him a job. But a series of lies soon turns Ali's life a laugh riot.,Comedy,2012,U/A 16+,143,not present,not present,movie
1000160651,Sarkar Raj,"When Subhash Nagre supports Anita’s proposal to build a power plant in a small village, little does he know that it will cost him everything dear to him.",Thriller,2008,U/A 13+,120,not present,not present,movie
1000159174,Swathi Thirunal,"At 16 years, Swathi Thirunal becomes the Maharaja of Travancore after taking over the throne from his aunt. This king also ruled through his music.",Biopic,1987,U/A 7+,2,not present,not present,movie
1260102348,Biscut,Biscut is a powerful film on the state of politics in Uttar Pradesh and offers a gritty and hard-hitting take on the treatment of the backward classes and their never-ending exploitation in the caste-dominated political landscape of Uttar Pradesh.,Drama,2022,U/A 13+,34,not present,not present,movie
1808016985,Duhita,Film about mother and daughter exploring their relationship from childhood right up to her marriage. But this story isn't as simple as it seems.,Drama,2019,U/A 13+,6,not present,not present,movie
1000103973,Mazha,"Though in love with her music teacher, young Bhadra marries Menon. But Menon begins to suspect her of infidelity after finding her diary.",Drama,2000,U,142,not present,not present,movie
1000036210,Ethir Neechal,"Embarrassed by his name, Kunjithapadham wants to change it, much to his parents' disapproval. Will Lady Luck work wonders after he rechristens himself?",Comedy,2013,U,124,not present,not present,movie
1260014872,Meeku Maathrame Cheptha,"A scandalous video of the groom-to-be, Rakesh, makes its way to a porn site just before his marriage. Will he get married peacefully or the viral fever ruin it?",Drama,2019,U/A 13+,117,not present,not present,movie
1770004367,Devdoot,"Devdoot is a Bengali action drama, starring Mithun Chakraborty, Sreelekha Mitra, directed by T. L. V. Prasad. The story is about a common man, who always stands for justice, but also has a personal score to settle. Watch the full movie online, steaming only on Hotstar.",Action,1995,U,150,not present,not present,movie
